,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
844,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7798505,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,,,CHEMBL1909046,,,,CHEMBL1321154,ROXARSONE,CHEMBL1321154,,False,,1540126,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
845,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7798620,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,NC(=O)c1ccccc1O,,,CHEMBL1909046,,,,CHEMBL27577,SALICYLAMIDE,CHEMBL27577,,False,,1540134,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
846,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7798736,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,,,CHEMBL1909046,,,,CHEMBL447,SECOBARBITAL,CHEMBL447,,False,,1540142,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
847,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7798834,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,O=[As][O-].[Na+],,,CHEMBL1909046,,,,CHEMBL1909078,SODIUM ARSENITE,CHEMBL1909222,,False,,1540150,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
848,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7799575,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,,,CHEMBL1909046,,,,CHEMBL269732,TACROLIMUS,CHEMBL269732,,False,,1540191,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
849,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7799637,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,,,CHEMBL1909046,,,,CHEMBL302795,TENOXICAM,CHEMBL302795,,False,,1540199,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
850,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7800180,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,,,CHEMBL1909046,,,,CHEMBL1148,TORSEMIDE,CHEMBL1148,,False,,1540231,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
851,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7801106,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,,,,CHEMBL1909046,,,,CHEMBL1909079,STANNOUS FLUORIDE,CHEMBL1909079,,False,,1540159,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
852,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7801241,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,,,CHEMBL1909046,,,,CHEMBL403,SULBACTAM,CHEMBL403,,False,,1540167,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
853,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7801364,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,,,CHEMBL1909046,,,,CHEMBL1191,SULFAMETHIZOLE,CHEMBL1191,,False,,1540175,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
854,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7801501,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,,,CHEMBL1909046,,,,CHEMBL15770,SULINDAC,CHEMBL15770,,False,,1540183,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
855,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7802002,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,,,CHEMBL1909046,,,,CHEMBL468,THALIDOMIDE,CHEMBL468,,False,,1540208,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
856,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7802104,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,,CHEMBL1909046,,,,CHEMBL479,THIORIDAZINE,CHEMBL479,,False,,1540216,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
857,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7802211,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,,,CHEMBL1909046,,,,CHEMBL1747,TOBRAMYCIN,CHEMBL1747,,False,,1540224,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
858,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7802560,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,,,CHEMBL1909046,,,,CHEMBL772,RESERPINE,CHEMBL772,,False,,1540111,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
859,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7802695,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,,,CHEMBL1909046,,,,CHEMBL923,RISEDRONIC ACID,CHEMBL923,,False,,1540119,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
860,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7802800,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,,,CHEMBL1909046,,,,CHEMBL1214185,ROXITHROMYCIN,CHEMBL1214185,,False,,1540127,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
861,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7802917,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,O=C(O)c1ccccc1O,,,CHEMBL1909046,,,,CHEMBL424,SALICYLIC ACID,CHEMBL424,,False,,1540135,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
862,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7803027,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,C#CCN(C)[C@H](C)Cc1ccccc1,,,CHEMBL1909046,,,,CHEMBL972,SELEGILINE,CHEMBL972,,False,,1540143,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
863,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7803130,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,,,,CHEMBL1909046,,,,CHEMBL136478,SODIUM NITROPRUSSIDE,CHEMBL2097081,,False,,1540151,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
864,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7803867,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,,CHEMBL1909046,,,,CHEMBL83,TAMOXIFEN,CHEMBL83,,False,,1540192,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
865,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7803984,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,,,CHEMBL1909046,,,,CHEMBL611,TERAZOSIN,CHEMBL611,,False,,1540200,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
866,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7804513,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,,,CHEMBL1909046,,,,CHEMBL273348,TOSUFLOXACIN,CHEMBL273348,,False,,1540232,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
867,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7805458,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,,,CHEMBL1909046,,,,CHEMBL27769,STANOLONE,CHEMBL27769,,False,,1540160,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
868,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7805577,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,,CHEMBL1909046,,,,CHEMBL1221,SULCONAZOLE,CHEMBL1221,,False,,1540168,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
869,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7805723,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,,CHEMBL1909046,,,,CHEMBL443,SULFAMETHOXAZOLE,CHEMBL443,,False,,1540176,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
870,Note: corresponding IC50 reported as Active,7805851,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,,,CHEMBL1909046,,,,CHEMBL18797,SULINDAC SULFIDE,CHEMBL18797,,False,,1540184,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
871,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7806339,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,Cn1c(=O)c2nc[nH]c2n(C)c1=O,,,CHEMBL1909046,,,,CHEMBL190,THEOPHYLLINE,CHEMBL190,,False,,1540209,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
872,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7806418,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,,,CHEMBL1909046,,,,CHEMBL84158,TIAPRIDE,CHEMBL84158,,False,,1540217,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
873,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7806528,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,Cc1cccc(C)c1NC(=O)C(C)N,,,CHEMBL1909046,,,,CHEMBL1762,TOCAINIDE,CHEMBL1762,,False,,1540225,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
874,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7806868,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,,,CHEMBL1909046,,,,CHEMBL165,RESVERATROL,CHEMBL165,,False,,1540112,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
875,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7807000,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,,,CHEMBL1909046,,,,CHEMBL85,RISPERIDONE,CHEMBL85,,False,,1540120,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
876,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7807120,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2,,,CHEMBL1909046,,,,CHEMBL115769,,CHEMBL115769,,False,,1540128,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
877,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7807246,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,,,CHEMBL1909046,,,,CHEMBL1208572,SALINOMYCIN,CHEMBL1208572,,False,,1540136,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
878,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7807353,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CC1CCC(NC(=O)N(CCCl)N=O)CC1,,,CHEMBL1909046,,,,CHEMBL12948,SEMUSTINE,CHEMBL12948,,False,,1540144,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
879,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7807460,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,,,,CHEMBL1909046,,,,CHEMBL179166,SODIUM ORTHOVANAD,CHEMBL179166,,False,,1540152,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
880,Note: corresponding IC50 reported as Active,7808139,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,,,CHEMBL1909046,,,,CHEMBL506247,TANNIC ACID,CHEMBL506247,,False,,1540193,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
881,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7808268,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,,,CHEMBL1909046,,,,CHEMBL822,TERBINAFINE,CHEMBL822,,False,,1540201,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
882,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7808792,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CC(C)NC[C@@H](O)COc1cccc2ccccc12,,,CHEMBL1909046,,,,CHEMBL275742,DEXPROPRANOLOL,CHEMBL275742,,False,,1540104,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
883,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7809738,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,,CHEMBL1909046,,,,CHEMBL2079587,STANOZOLOL,CHEMBL2079587,,False,,1540161,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
884,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7809854,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,,,CHEMBL1909046,,,,CHEMBL1243,SULFABENZAMIDE,CHEMBL1243,,False,,1540169,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
885,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7810000,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,Nc1ccc(S(N)(=O)=O)cc1,,,CHEMBL1909046,,,,CHEMBL21,SULFANILAMIDE,CHEMBL21,,False,,1540177,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
886,Note: corresponding IC50 reported as Active,7810123,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,,,CHEMBL1909046,,,,CHEMBL488025,EXISULIND,CHEMBL488025,,False,,1540185,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
887,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7810616,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,c1ccc2[nH]c(-c3cscn3)nc2c1,,,CHEMBL1909046,,,,CHEMBL625,THIABENDAZOLE,CHEMBL625,,False,,1540210,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
888,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7810693,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,,,CHEMBL1909046,,,,CHEMBL2103774,TIBOLONE,CHEMBL2103774,,False,,1540218,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
889,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7810812,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,,,CHEMBL1909046,,,,CHEMBL817,TOLAZAMIDE,CHEMBL817,,False,,1540226,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
890,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7811153,[],CHEMBL1909200,"DRUGMATRIX: Protein Serine/Threonine Kinase, ERK2 enzyme inhibition (substrate: Myelin Basic Protein)",B,BAO_0000192,BAO_0000357,single protein format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL1909046,,,,CHEMBL1643,RIBAVIRIN,CHEMBL1643,,False,,1540113,,15,False,,,Ki,,,,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,Ki,,,,
